Project.Name,UNIT,SEARCH.AREA,Time,Date,EASTING,NORTHING,MolluskCode,ScientificName,Type,CommonName,Count,Year,Month
Nehalem,5-4,SA6,2011-11-10 13:45:00,2011-11-10,492980.0,5078016.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2011,11
Nehalem,5-4,SA7,2011-11-14 14:30:00,2011-11-14,492822.0,5077906.0,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,1,2011,11
Nehalem,5-4,SA9,2011-11-14 13:00:00,2011-11-14,492895.0,5077698.0,PRDU,Prophysaon dubium,Slug,Papillose Taildropper slug,2,2011,11
Nehalem,5-4,SA9,2011-11-14 13:00:00,2011-11-14,492895.0,5077698.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2011,11
Roaring Creek,1A,1A-SA001JG-1,2006-06-04 12:00:00,2006-06-04,475627.0,5032737.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,2,2006,6
Roaring Creek,1A,1A-SA001JG-1,2006-06-04 12:00:00,2006-06-04,475627.0,5032737.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,3,2006,6
Roaring Creek,1A,1A-SA001JG-1,2006-06-04 12:00:00,2006-06-04,475627.0,5032737.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,6
Roaring Creek,1A,1A-SA001JG-1,2006-06-04 12:00:00,2006-06-04,475627.0,5032737.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2006,6
Roaring Creek,1A,1A-SA001JG-2,2006-11-19 12:00:00,2006-11-19,472689.0,5032777.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,11
Roaring Creek,1A,1A-SA001JG-2,2006-11-19 12:00:00,2006-11-19,472689.0,5032777.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,3,2006,11
Roaring Creek,1A,1A-SA001TP-1,2006-06-04 12:00:00,2006-06-04,472644.0,5032667.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,6
Roaring Creek,1A,1A-SA001TP-1,2006-06-04 12:00:00,2006-06-04,472644.0,5032667.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,6
Roaring Creek,1A,1A-SA001TP-1,2006-06-04 12:00:00,2006-06-04,472644.0,5032667.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2006,6
Roaring Creek,1A,1A-SA002JG-1,2006-11-19 12:00:00,2006-11-19,472581.0,5032675.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,1B,1B-SA001JF-1,2006-11-19 12:00:00,2006-11-19,473231.0,5032250.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,11
Roaring Creek,1B,1B-SA001JF-1,2006-11-19 12:00:00,2006-11-19,473231.0,5032250.0,UNSLU,Unknown Slug,Slug,Unknown species,1,2006,11
Roaring Creek,1B,1B-SA001JF-1,2006-11-19 12:00:00,2006-11-19,473231.0,5032250.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,1B,1B-SA001JG-1,2006-05-20 12:00:00,2006-05-20,473313.0,5032501.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,5
Roaring Creek,1B,1B-SA001JG-1,2006-05-20 12:00:00,2006-05-20,473313.0,5032501.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,5
Roaring Creek,1B,1B-SA001JG-1,2006-05-20 12:00:00,2006-05-20,473313.0,5032501.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,5
Roaring Creek,1B,1B-SA001JG-1,2006-05-20 12:00:00,2006-05-20,473313.0,5032501.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,5
Roaring Creek,1B,1B-SA001JG-2,2006-11-19 12:00:00,2006-11-19,473181.0,5032793.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,11
Roaring Creek,1B,1B-SA001JG-2,2006-11-19 12:00:00,2006-11-19,473181.0,5032793.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,3,2006,11
Roaring Creek,1B,1B-SA001JG-2,2006-11-19 12:00:00,2006-11-19,473181.0,5032793.0,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,1,2006,11
Roaring Creek,1B,1B-SA001TP-1,2006-05-20 12:00:00,2006-05-20,473305.0,5032775.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,5
Roaring Creek,1B,1B-SA001TP-1,2006-05-20 12:00:00,2006-05-20,473305.0,5032775.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,5
Roaring Creek,1B,1B-SA002JF-1,2006-11-19 12:00:00,2006-11-19,473157.0,5032683.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,11
Roaring Creek,1B,1B-SA002JF-1,2006-11-19 12:00:00,2006-11-19,473157.0,5032683.0,PRFO,Prophysaon foliolatum,Slug,Yellow-bordered Taildropper slug,1,2006,11
Roaring Creek,1B,1B-SA002JG-1,2006-05-20 12:00:00,2006-05-20,473288.0,5032470.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,5
Roaring Creek,1B,1B-SA002JG-1,2006-05-20 12:00:00,2006-05-20,473288.0,5032470.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,5
Roaring Creek,1B,1B-SA002JG-1,2006-05-20 12:00:00,2006-05-20,473288.0,5032470.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,5
Roaring Creek,1B,1B-SA002JG-1,2006-05-20 12:00:00,2006-05-20,473288.0,5032470.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,5
Roaring Creek,1B,1B-SA002JG-2,2006-11-19 12:00:00,2006-11-19,473085.0,5032770.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,2,2006,11
Roaring Creek,1B,1B-SA002JG-2,2006-11-19 12:00:00,2006-11-19,473085.0,5032770.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,11
Roaring Creek,1B,1B-SA002TP-1,2006-05-20 12:00:00,2006-05-20,473245.0,5032753.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,2,2006,5
Roaring Creek,1B,1B-SA002TP-1,2006-05-20 12:00:00,2006-05-20,473245.0,5032753.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,5
Roaring Creek,1B,1B-SA003JF-1,2006-11-19 12:00:00,2006-11-19,472930.0,5032660.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,11
Roaring Creek,1B,1B-SA003JF-1,2006-11-19 12:00:00,2006-11-19,472930.0,5032660.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,9,2006,11
Roaring Creek,1B,1B-SA003JF-1,2006-11-19 12:00:00,2006-11-19,472930.0,5032660.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,1B,1B-SA003JG-1,2006-05-20 12:00:00,2006-05-20,473093.0,5032478.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,5
Roaring Creek,1B,1B-SA003JG-1,2006-05-20 12:00:00,2006-05-20,473093.0,5032478.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,5
Roaring Creek,1B,1B-SA003JG-1,2006-05-20 12:00:00,2006-05-20,473093.0,5032478.0,ARCO,Ariolimax columbiana,Slug,Banana slug,2,2006,5
Roaring Creek,1B,1B-SA003JG-1,2006-05-20 12:00:00,2006-05-20,473093.0,5032478.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,5
Roaring Creek,1B,1B-SA003JG-1,2006-05-20 12:00:00,2006-05-20,473093.0,5032478.0,RAAU,Rana aurora,Frog,Northern red-legged frog,1,2006,5
Roaring Creek,1B,1B-SA003JG-1,2006-05-20 12:00:00,2006-05-20,473093.0,5032478.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,5
Roaring Creek,1B,1B-SA003JG-2,2006-11-19 12:00:00,2006-11-19,472999.0,5032667.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,11
Roaring Creek,1B,1B-SA003TP-1,2006-05-20 12:00:00,2006-05-20,473195.0,5032777.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,5,2006,5
Roaring Creek,1B,1B-SA003TP-1,2006-05-20 12:00:00,2006-05-20,473195.0,5032777.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,5
Roaring Creek,1B,1B-SA004JF-1,2006-11-19 12:00:00,2006-11-19,,,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,5,2006,11
Roaring Creek,1B,1B-SA004JG-1,2006-05-20 12:00:00,2006-05-20,473147.0,5032580.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,5
Roaring Creek,1B,1B-SA004JG-1,2006-05-20 12:00:00,2006-05-20,473147.0,5032580.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,5
Roaring Creek,1B,1B-SA004JG-1,2006-05-20 12:00:00,2006-05-20,473147.0,5032580.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,5
Roaring Creek,1B,1B-SA004JG-2,2006-11-19 12:00:00,2006-11-19,472931.0,5032800.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,1B,1B-SA004TP-1,2006-05-20 12:00:00,2006-05-20,473117.0,5032763.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,5
Roaring Creek,1B,1B-SA004TP-1,2006-05-20 12:00:00,2006-05-20,473117.0,5032763.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,5
Roaring Creek,1B,1B-SA004TP-1,2006-05-20 12:00:00,2006-05-20,473117.0,5032763.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,5
Roaring Creek,1B,1B-SA004TP-1,2006-05-20 12:00:00,2006-05-20,473117.0,5032763.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2006,5
Roaring Creek,1B,1B-SA005JF-1,2006-11-19 12:00:00,2006-11-19,,,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,11
Roaring Creek,1B,1B-SA005JF-1,2006-11-19 12:00:00,2006-11-19,,,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,11
Roaring Creek,1B,1B-SA005JF-1,2006-11-19 12:00:00,2006-11-19,,,PLDU,Plethodon dunni,Salamander,Dunn's salamander,1,2006,11
Roaring Creek,1B,1B-SA005JF-1,2006-11-19 12:00:00,2006-11-19,,,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,1,2006,11
Roaring Creek,1B,1B-SA005JF-1,2006-11-19 12:00:00,2006-11-19,,,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,4,2006,11
Roaring Creek,1B,1B-SA005JG-1,2006-05-20 12:00:00,2006-05-20,473199.0,5032538.0,ARCO,Ariolimax columbiana,Slug,Banana slug,7,2006,5
Roaring Creek,1B,1B-SA005JG-1,2006-05-20 12:00:00,2006-05-20,473199.0,5032538.0,HYRE,Pseudacris (Hyla) regilla,Frog,Pacific tree frong,1,2006,5
Roaring Creek,1B,1B-SA005JG-1,2006-05-20 12:00:00,2006-05-20,473199.0,5032538.0,RAAU,Rana aurora,Frog,Northern red-legged frog,1,2006,5
Roaring Creek,1B,1B-SA005JG-1,2006-05-20 12:00:00,2006-05-20,473199.0,5032538.0,TAGR,Taricha granulosa,Salamander,Rough skinned newt,5,2006,5
Roaring Creek,1B,1B-SA005JG-1,2006-05-20 12:00:00,2006-05-20,473199.0,5032538.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,5
Roaring Creek,1B,1B-SA006JF-1,2006-11-19 12:00:00,2006-11-19,472938.0,5032829.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,11
Roaring Creek,1B,1B-SA006JF-1,2006-11-19 12:00:00,2006-11-19,472938.0,5032829.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,3,2006,11
Roaring Creek,1B,1B-SA006JF-1,2006-11-19 12:00:00,2006-11-19,472938.0,5032829.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,2,2-SA001JF-1,2006-11-13 12:00:00,2006-11-13,474112.0,5032912.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,11
Roaring Creek,2,2-SA001JF-1,2006-11-13 12:00:00,2006-11-13,474112.0,5032912.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,2,2-SA001JG-1,2006-05-15 12:00:00,2006-05-15,473911.0,5032977.0,AMGR,Ambystoma gracile,Salamander,Northwestern Salamander,1,2006,5
Roaring Creek,2,2-SA001JG-1,2006-05-15 12:00:00,2006-05-15,473911.0,5032977.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,5
Roaring Creek,2,2-SA001JG-1,2006-05-15 12:00:00,2006-05-15,473911.0,5032977.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2006,5
Roaring Creek,2,2-SA001JG-2,2006-11-13 12:00:00,2006-11-13,474014.0,5032857.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,2,2006,11
Roaring Creek,2,2-SA001JG-2,2006-11-13 12:00:00,2006-11-13,474014.0,5032857.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,11
Roaring Creek,2,2-SA001JG-2,2006-11-13 12:00:00,2006-11-13,474014.0,5032857.0,EUFU,Euconulus fulvus,Snail,Brown Hive snail,1,2006,11
Roaring Creek,2,2-SA001JG-2,2006-11-13 12:00:00,2006-11-13,474014.0,5032857.0,HAsp,Haplotrema sp.,Snail,Unknown member of Haplotrema genus,1,2006,11
Roaring Creek,2,2-SA001JG-2,2006-11-13 12:00:00,2006-11-13,474014.0,5032857.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,5,2006,11
Roaring Creek,2,2-SA001JG-2,2006-11-13 12:00:00,2006-11-13,474014.0,5032857.0,PRAN,Prophysaon andersoni,Slug,Reticulate Taildropper slug,1,2006,11
Roaring Creek,2,2-SA001JG-2,2006-11-13 12:00:00,2006-11-13,474014.0,5032857.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2006,11
Roaring Creek,2,2-SA001TP-1,2006-05-15 12:00:00,2006-05-15,474415.0,5032958.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,5
Roaring Creek,2,2-SA001TP-1,2006-05-15 12:00:00,2006-05-15,474415.0,5032958.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,5
Roaring Creek,2,2-SA001TP-1,2006-05-15 12:00:00,2006-05-15,474415.0,5032958.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,5
Roaring Creek,2,2-SA001TP-1,2006-05-15 12:00:00,2006-05-15,474415.0,5032958.0,PRAN,Prophysaon andersoni,Slug,Reticulate Taildropper slug,1,2006,5
Roaring Creek,2,2-SA001VCH-1,2006-05-15 12:00:00,2006-05-15,473974.0,5032799.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,5
Roaring Creek,2,2-SA001VCH-1,2006-05-15 12:00:00,2006-05-15,473974.0,5032799.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,5
Roaring Creek,2,2-SA001VCH-1,2006-05-15 12:00:00,2006-05-15,473974.0,5032799.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,5
Roaring Creek,2,2-SA001VCH-1,2006-05-15 12:00:00,2006-05-15,473974.0,5032799.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,5
Roaring Creek,2,2-SA001VCH-1,2006-05-15 12:00:00,2006-05-15,473974.0,5032799.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,5
Roaring Creek,2,2-SA001VH-1,2006-11-13 12:00:00,2006-11-13,473960.0,5033038.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,3,2006,11
Roaring Creek,2,2-SA001VH-1,2006-11-13 12:00:00,2006-11-13,473960.0,5033038.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,11
Roaring Creek,2,2-SA001VH-1,2006-11-13 12:00:00,2006-11-13,473960.0,5033038.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,3,2006,11
Roaring Creek,2,2-SA001VH-1,2006-11-13 12:00:00,2006-11-13,473960.0,5033038.0,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,1,2006,11
Roaring Creek,2,2-SA001VH-1,2006-11-13 12:00:00,2006-11-13,473960.0,5033038.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,4,2006,11
Roaring Creek,2,2-SA002JF-1,2006-11-13 12:00:00,2006-11-13,473817.0,5033017.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,3,2006,11
Roaring Creek,2,2-SA002JF-1,2006-11-13 12:00:00,2006-11-13,473817.0,5033017.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2006,11
Roaring Creek,2,2-SA002JF-1,2006-11-13 12:00:00,2006-11-13,473817.0,5033017.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,1,2006,11
Roaring Creek,2,2-SA002JF-1,2006-11-13 12:00:00,2006-11-13,473817.0,5033017.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,5,2006,11
Roaring Creek,2,2-SA002JF-1,2006-11-13 12:00:00,2006-11-13,473817.0,5033017.0,MOFI,Monadenia fidelis,Snail,Pacific Sideband snail,1,2006,11
Roaring Creek,2,2-SA002JF-1,2006-11-13 12:00:00,2006-11-13,473817.0,5033017.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,1,2006,11
Roaring Creek,2,2-SA002JF-1,2006-11-13 12:00:00,2006-11-13,473817.0,5033017.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,4,2006,11
Roaring Creek,2,2-SA002JG-1,2006-05-15 12:00:00,2006-05-15,473936.0,5033049.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,5
Roaring Creek,2,2-SA002JG-1,2006-05-15 12:00:00,2006-05-15,473936.0,5033049.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,5
Roaring Creek,2,2-SA002JG-1,2006-05-15 12:00:00,2006-05-15,473936.0,5033049.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,5
Roaring Creek,2,2-SA002JG-2,2006-11-13 12:00:00,2006-11-13,473923.0,5032906.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,11
Roaring Creek,2,2-SA002JG-2,2006-11-13 12:00:00,2006-11-13,473923.0,5032906.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,3,2006,11
Roaring Creek,2,2-SA002JG-2,2006-11-13 12:00:00,2006-11-13,473923.0,5032906.0,COLUM,"Columella edentula,",Snail,Toothless column snail,2,2006,11
Roaring Creek,2,2-SA002JG-2,2006-11-13 12:00:00,2006-11-13,473923.0,5032906.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,11
Roaring Creek,2,2-SA002JG-2,2006-11-13 12:00:00,2006-11-13,473923.0,5032906.0,PRLA,Pristiloma lansingi,Snail,Denticulate tightcoil snail,2,2006,11
Roaring Creek,2,2-SA002JG-2,2006-11-13 12:00:00,2006-11-13,473923.0,5032906.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,2,2006,11
Roaring Creek,2,2-SA002TP-1,2006-05-15 12:00:00,2006-05-15,474359.0,5033195.0,CRGE,Cryptomastix germana,Snail,Pygmy oregonian snail,1,2006,5
Roaring Creek,2,2-SA002TP-1,2006-05-15 12:00:00,2006-05-15,474359.0,5033195.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,4,2006,5
Roaring Creek,2,2-SA002TP-1,2006-05-15 12:00:00,2006-05-15,474359.0,5033195.0,TAGR,Taricha granulosa,Salamander,Rough skinned newt,1,2006,5
Roaring Creek,2,2-SA002TP-1,2006-05-15 12:00:00,2006-05-15,474359.0,5033195.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,2,2006,5
Roaring Creek,2,2-SA002VCH-1,2006-05-15 12:00:00,2006-05-15,473873.0,5032833.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,5
Roaring Creek,2,2-SA002VCH-1,2006-05-15 12:00:00,2006-05-15,473873.0,5032833.0,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,4,2006,5
Roaring Creek,2,2-SA002VCH-1,2006-05-15 12:00:00,2006-05-15,473873.0,5032833.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,5
Roaring Creek,2,2-SA002VCH-1,2006-05-15 12:00:00,2006-05-15,473873.0,5032833.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,1,2006,5
Roaring Creek,2,2-SA002VH-1,2006-11-13 12:00:00,2006-11-13,473842.0,5033200.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,11
Roaring Creek,2,2-SA002VH-1,2006-11-13 12:00:00,2006-11-13,473842.0,5033200.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,2,2006,11
Roaring Creek,2,2-SA002VH-1,2006-11-13 12:00:00,2006-11-13,473842.0,5033200.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,3,2006,11
Roaring Creek,2,2-SA002VH-1,2006-11-13 12:00:00,2006-11-13,473842.0,5033200.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,5,2006,11
Roaring Creek,2,2-SA003JF-1,2006-11-13 12:00:00,2006-11-13,473975.0,5033139.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,2,2006,11
Roaring Creek,2,2-SA003JF-1,2006-11-13 12:00:00,2006-11-13,473975.0,5033139.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,11
Roaring Creek,2,2-SA003JF-1,2006-11-13 12:00:00,2006-11-13,473975.0,5033139.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,2,2-SA003JG-1,2006-05-15 12:00:00,2006-05-15,474034.0,5033077.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,5
Roaring Creek,2,2-SA003JG-1,2006-05-15 12:00:00,2006-05-15,474034.0,5033077.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,5
Roaring Creek,2,2-SA003JG-1,2006-05-15 12:00:00,2006-05-15,474034.0,5033077.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,2,2006,5
Roaring Creek,2,2-SA003JG-2,2006-11-13 12:00:00,2006-11-13,473811.0,5032805.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,11
Roaring Creek,2,2-SA003JG-2,2006-11-13 12:00:00,2006-11-13,473811.0,5032805.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,2,2006,11
Roaring Creek,2,2-SA003JG-2,2006-11-13 12:00:00,2006-11-13,473811.0,5032805.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,11
Roaring Creek,2,2-SA003JG-2,2006-11-13 12:00:00,2006-11-13,473811.0,5032805.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,3,2006,11
Roaring Creek,2,2-SA003JG-2,2006-11-13 12:00:00,2006-11-13,473811.0,5032805.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,11
Roaring Creek,2,2-SA003TP-1,2006-05-15 12:00:00,2006-05-15,474384.0,5033216.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,5
Roaring Creek,2,2-SA003TP-1,2006-05-15 12:00:00,2006-05-15,474384.0,5033216.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,5
Roaring Creek,2,2-SA003VCH-1,2006-05-15 12:00:00,2006-05-15,473813.0,5032882.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,5
Roaring Creek,2,2-SA003VCH-1,2006-05-15 12:00:00,2006-05-15,473813.0,5032882.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,5
Roaring Creek,2,2-SA003VCH-1,2006-05-15 12:00:00,2006-05-15,473813.0,5032882.0,ARCO,Ariolimax columbiana,Slug,Banana slug,1,2006,5
Roaring Creek,2,2-SA003VCH-1,2006-05-15 12:00:00,2006-05-15,473813.0,5032882.0,ENES,Ensatina eschscholtzii,Salamander,Ensatina,2,2006,5
Roaring Creek,2,2-SA003VCH-1,2006-05-15 12:00:00,2006-05-15,473813.0,5032882.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,5
Roaring Creek,2,2-SA003VH-1,2006-11-13 12:00:00,2006-11-13,473919.0,5033128.0,ANHY,Ancotrema hybridum,Snail,Oregon lancetooth snail,1,2006,11
Roaring Creek,2,2-SA003VH-1,2006-11-13 12:00:00,2006-11-13,473919.0,5033128.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,1,2006,11
Roaring Creek,2,2-SA003VH-1,2006-11-13 12:00:00,2006-11-13,473919.0,5033128.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,11
Roaring Creek,2,2-SA003VH-1,2006-11-13 12:00:00,2006-11-13,473919.0,5033128.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,6,2006,11
Roaring Creek,2,2-SA003VH-1,2006-11-13 12:00:00,2006-11-13,473919.0,5033128.0,PLVE,Plethodon vehiculum,Salamander,Western redback salamander,1,2006,11
Roaring Creek,2,2-SA004JF-1,2006-11-13 12:00:00,2006-11-13,473792.0,5033254.0,PRIST,Pristiloma sp.,Snail,Uknown member of Pristiloma genus,1,2006,11
Roaring Creek,2,2-SA004JF-1,2006-11-13 12:00:00,2006-11-13,473792.0,5033254.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,3,2006,11
Roaring Creek,2,2-SA004JG-1,2006-05-15 12:00:00,2006-05-15,474123.0,5033169.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,5
Roaring Creek,2,2-SA004JG-1,2006-05-15 12:00:00,2006-05-15,474123.0,5033169.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,2,2006,5
Roaring Creek,2,2-SA004JG-1,2006-05-15 12:00:00,2006-05-15,474123.0,5033169.0,VECO,Vespericola columbianus,Snail,Northwest Hesperian snail,1,2006,5
Roaring Creek,2,2-SA004JG-1,2006-05-15 12:00:00,2006-05-15,474123.0,5033169.0,VECO2,Vertigo columbiana,Snail,Pacific Vertigo snail,2,2006,5
Roaring Creek,2,2-SA004JG-2,2006-11-13 12:00:00,2006-11-13,473596.0,5032957.0,ANsp,Ancotrema sp.,Snail,Uknown member of Ancotrema genus,0,2006,11
Roaring Creek,2,2-SA004JG-2,2006-11-13 12:00:00,2006-11-13,473596.0,5032957.0,ANSP,Ancotrema sportella,Snail,Beaded lancetooth snail,1,2006,11
Roaring Creek,2,2-SA004JG-2,2006-11-13 12:00:00,2006-11-13,473596.0,5032957.0,HAVA,Haplotrema vancouverense,Snail,Robust lancetooth snail,1,2006,11
